"from","to","km","miles","minutes","hours","m","seconds","lon","lat","minutes_discrete","city"
"Japan, 〒177-0034 Tōkyō-to, Nerima-ku, Fujimidai, 4 Chome−36, ファミール富士見","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6201007,35.7426342,NA,"Tokyo"
"4 Chome-4-7 Fujimidai, Nerima-ku, Tōkyō-to 177-0034, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6251007,35.7426342,NA,"Tokyo"
"Japan, 〒176-0021 Tōkyō-to, Nerima-ku, Nukui, 4 Chome−38−１３ 西武マンション","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6301007,35.7426342,NA,"Tokyo"
"Japan, 〒176-0021 Tōkyō-to, Nerima-ku, Nukui, 5 Chome−7−３ 貫井寺","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6351007,35.7426342,NA,"Tokyo"
"4 Chome-8-23 Kōyama, Nerima-ku, Tōkyō-to 176-0022, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6401007,35.7426342,NA,"Tokyo"
"3 Chome-21-24 Kōyama, Nerima-ku, Tōkyō-to 176-0022, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6451007,35.7426342,NA,"Tokyo"
"Japan, 〒176-0001 Tōkyō-to, Nerima-ku, Nerima, 4 Chome−24, ＴＮＰ・ノースワン連絡（事）","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6501007,35.7426342,NA,"Tokyo"
"2 Chome-17-12 Nerima, Nerima-ku, Tōkyō-to 176-0001, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6551007,35.7426342,NA,"Tokyo"
"5 Chome-2-6 Sakuradai, Nerima-ku, Tōkyō-to 176-0002, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6601007,35.7426342,NA,"Tokyo"
"2 Chome-30-18 Sakuradai, Nerima-ku, Tōkyō-to 176-0002, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6651007,35.7426342,NA,"Tokyo"
"2 Chome-4-7 Hazawa, Nerima-ku, Tōkyō-to 176-0003, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6701007,35.7426342,NA,"Tokyo"
"Japan, 〒176-0004 Tōkyō-to, Nerima-ku, Kotakechō, 2 Chome−41, メゾンセナリオ小竹町","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6751007,35.7426342,NA,"Tokyo"
"Japan, 〒176-0004 Tōkyō-to, Nerima-ku, Kotakechō, 2 Chome−4−３ 区営小竹町二丁目アパート３号棟","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6801007,35.7426342,NA,"Tokyo"
"Japan, 〒173-0036 Tōkyō-to, Itabashi-ku, Mukaihara, 1 Chome−18, 三原駐車場","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6851007,35.7426342,NA,"Tokyo"
"1 Chome-37-2 Ōyaguchi, Itabashi-ku, Tōkyō-to 173-0035, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6901007,35.7426342,NA,"Tokyo"
"Japan, 〒173-0034 Tōkyō-to, Itabashi-ku, Saiwaichō, 54−１０ ハイツ入倉","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6951007,35.7426342,NA,"Tokyo"
"Japan, 〒173-0027 Tōkyō-to, Itabashi-ku, Minamichō, 58, 豊荘","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7001007,35.7426342,NA,"Tokyo"
"Japan, 〒173-0025 Tōkyō-to, Itabashi-ku, Kumanochō, 34−６ （株）チノー別館","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7051007,35.7426342,NA,"Tokyo"
"Japan, 〒170-0011 Tōkyō-to, Toshima-ku, Ikebukurohonchō, 2 Chome−32−２ メゾンドトシマ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7101007,35.7426342,NA,"Tokyo"
"4 Chome-21-20 Ikebukurohonchō, Toshima-ku, Tōkyō-to 170-0011, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7151007,35.7426342,NA,"Tokyo"
"Japan, 〒114-0023 Tōkyō-to, Kita-ku, Takinogawa, 7 Chome−20−１１ 髙波マンション","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7201007,35.7426342,NA,"Tokyo"
"Japan, 〒114-0023 Tōkyō-to, Kita-ku, Takinogawa, 6 Chome−10−４ ベイ・アルファ西巣鴨","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7251007,35.7426342,NA,"Tokyo"
"4 Chome-6-12 Nishisugamo, Toshima-ku, Tōkyō-to 170-0001, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7301007,35.7426342,NA,"Tokyo"
"4 Chome-51-23 Nishigahara, Kita-ku, Tōkyō-to 114-0024, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7351007,35.7426342,NA,"Tokyo"
"3 Chome-62-1 Nishigahara, Kita-ku, Tōkyō-to 114-0024, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7401007,35.7426342,NA,"Tokyo"
"1 Chome-39-7 Nishigahara, Kita-ku, Tōkyō-to 114-0024, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7451007,35.7426342,NA,"Tokyo"
"Japan, 〒114-0016 Tōkyō-to, Kita-ku, Kaminakazato, 1 Chome−2−１ 覚峯ビル","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7501007,35.7426342,NA,"Tokyo"
"3 Chome-24-5 Nakazato, Kita-ku, Tōkyō-to 114-0015, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7551007,35.7426342,NA,"Tokyo"
"Japan, 〒114-0013 Tōkyō-to, Kita-ku, Higashitabata, 2 Chome−18, 東京都交通局田端寮","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7601007,35.7426342,NA,"Tokyo"
"2 Chome-23-9 Takanodai, Nerima-ku, Tōkyō-to 177-0033, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",0.184,0.1143376,2.21666666666667,0.0369444444444444,184,133,139.6201007,35.7476342,"(0,5]","Tokyo"
"1 Chome-1 Yahara, Nerima, Tokyo 177-0032, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6251007,35.7476342,NA,"Tokyo"
"2 Chome-21-17 Takamatsu, Nerima-ku, Tōkyō-to 179-0075, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",0.184,0.1143376,2.21666666666667,0.0369444444444444,184,133,139.6301007,35.7476342,"(0,5]","Tokyo"
"Japan, 〒179-0075 Tōkyō-to, Nerima-ku, Takamatsu, 1 Chome−24−１ 区立練馬中学校","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6351007,35.7476342,NA,"Tokyo"
"Japan, 〒179-0074 Tōkyō-to, Nerima-ku, Kasugachō, 5 Chome−11−４３ グリーンヒルズ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6401007,35.7476342,NA,"Tokyo"
"Japan, 〒179-0074 Tōkyō-to, Nerima-ku, Kasugachō, 1 Chome−8−１３ 富士喜会","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6451007,35.7476342,NA,"Tokyo"
"3 Chome-41-10 Hayamiya, Nerima-ku, Tōkyō-to 179-0085, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6501007,35.7476342,NA,"Tokyo"
"2 Chome-33-5 Nerima, Nerima-ku, Tōkyō-to 176-0001, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6551007,35.7476342,NA,"Tokyo"
"Japan, 〒176-0002 Tōkyō-to, Nerima-ku, Sakuradai, 6 Chome−29, シティハイム桜台Ｂ棟","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6601007,35.7476342,NA,"Tokyo"
"Japan, 〒176-0002 Tōkyō-to, Nerima-ku, Sakuradai, 3 Chome−42−２７ 風祭マンション","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6651007,35.7476342,NA,"Tokyo"
"2 Chome-35-5 Hazawa, Nerima-ku, Tōkyō-to 176-0003, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6701007,35.7476342,NA,"Tokyo"
"4 Chome-12-6 Komone, Itabashi-ku, Tōkyō-to 173-0037, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6751007,35.7476342,NA,"Tokyo"
"Japan, 〒173-0037 Tōkyō-to, Itabashi-ku, Komone, 1 Chome−14−１ 区立上板橋第二小学校","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6801007,35.7476342,NA,"Tokyo"
"3 Chome-7-Ｓ９ Mukaihara, Itabashi-ku, Tōkyō-to 173-0036, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6851007,35.7476342,NA,"Tokyo"
"Japan, 〒173-0032 Tōkyō-to, Itabashi-ku, Ōyaguchikamichō, 58−５ 板橋区かみちょう住宅一号館","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6901007,35.7476342,NA,"Tokyo"
"Japan, 〒173-0033 Tōkyō-to, Itabashi-ku, Ōyamanishichō, 64−１２ ステラウェストウィング","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6951007,35.7476342,NA,"Tokyo"
"Japan, 〒173-0023 Tōkyō-to, Itabashi-ku, Ōyamachō, 16, 第１栗林コーポ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7001007,35.7476342,NA,"Tokyo"
"Japan, 〒173-0014 Tōkyō-to, Itabashi-ku, Ōyamahigashichō, 14−１ グリーンパークドルミ大山","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7051007,35.7476342,NA,"Tokyo"
"2 Chome-15-5 Itabashi, Itabashi-ku, Tōkyō-to 173-0004, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7101007,35.7476342,NA,"Tokyo"
"Japan, 〒173-0004 Tōkyō-to, Itabashi-ku, Itabashi, 1 Chome−39, 板橋区住民防災組織格納庫","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7151007,35.7476342,NA,"Tokyo"
"Japan, 〒173-0004 Tōkyō-to, Itabashi-ku, Itabashi, 1 Chome−53−１０ 柏瀬マンション","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7201007,35.7476342,NA,"Tokyo"
"5 Chome-23-7 Takinogawa, Kita, Tokyo 114-0023, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7251007,35.7476342,NA,"Tokyo"
"3 Chome-53-2 Takinogawa, Kita-ku, Tōkyō-to 114-0023, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7301007,35.7476342,NA,"Tokyo"
"1 Chome-49-17 Takinogawa, Kita-ku, Tōkyō-to 114-0023, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7351007,35.7476342,NA,"Tokyo"
"Japan, 〒114-0024 Tōkyō-to, Kita-ku, Nishigahara, 2 Chome−33−１５ グランジャハイツ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7401007,35.7476342,NA,"Tokyo"
"Japan, 〒114-0024 Tōkyō-to, Kita-ku, Nishigahara, 2 Chome−2, 西ケ原研修合同庁舎","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7451007,35.7476342,NA,"Tokyo"
"3 Chome-1-4 Showamachi, Kita, Tokyo 114-0011, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7501007,35.7476342,NA,"Tokyo"
"Japan, 〒114-0011 Tōkyō-to, Kita-ku, Shōwamachi, 2 Chome−8−１ 城北信用金庫尾久駅前支店","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7551007,35.7476342,NA,"Tokyo"
"5 Chome-17-2 Nishiogu, Arakawa-ku, Tōkyō-to 116-0011, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7601007,35.7476342,NA,"Tokyo"
"Japan, 〒177-0032 Tōkyō-to, Nerima-ku, Yahara, 1 Chome−21, 東京日産自動車販売（株）谷原店","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6201007,35.7526342,NA,"Tokyo"
"4 Chome-22-7 Takamatsu, Nerima-ku, Tōkyō-to 179-0075, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6251007,35.7526342,NA,"Tokyo"
"4 Chome-7-16 Takamatsu, Nerima-ku, Tōkyō-to 179-0075, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6301007,35.7526342,NA,"Tokyo"
"6 Chome-10-12 Kasugachō, Nerima-ku, Tōkyō-to 179-0074, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6351007,35.7526342,NA,"Tokyo"
"Japan, 〒179-0074 Tōkyō-to, Nerima-ku, Kasugachō, 4 Chome−15−７ そば処春日町萬屋","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6401007,35.7526342,NA,"Tokyo"
"1 Chome-37-10 Kasugachō, Nerima-ku, Tōkyō-to 179-0074, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6451007,35.7526342,NA,"Tokyo"
"Japan, 〒179-0085 Tōkyō-to, Nerima-ku, Hayamiya, 4 Chome−24−１２ リビオ練馬早宮デュアルハウス","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6501007,35.7526342,NA,"Tokyo"
"2 Chome-7-2 Hayamiya, Nerima-ku, Tōkyō-to 179-0085, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6551007,35.7526342,NA,"Tokyo"
"1 Chome-16-50 Hayamiya, Nerima, Tokyo 179-0085, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6601007,35.7526342,NA,"Tokyo"
"Japan, 〒179-0084 Tōkyō-to, Nerima-ku, Hikawadai, 4 Chome−47−２０ ライオンズマンション氷川台第２","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6651007,35.7526342,NA,"Tokyo"
"3 Chome-12-11 Hikawadai, Nerima-ku, Tōkyō-to 179-0084, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6701007,35.7526342,NA,"Tokyo"
"5 Chome-13-2 Komone, Itabashi-ku, Tōkyō-to 173-0037, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6751007,35.7526342,NA,"Tokyo"
"Japan, 〒174-0074 Tōkyō-to, Itabashi-ku, Tōshinchō, 2 Chome−41−７ 板橋ロイヤルハイツ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6801007,35.7526342,NA,"Tokyo"
"Japan, 〒174-0073 Tōkyō-to, Itabashi-ku, Higashiyamachō, 28−７ セザールリバーサイドときわ台","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6851007,35.7526342,NA,"Tokyo"
"14-7 Ōyaguchikitachō, Itabashi-ku, Tōkyō-to 173-0031, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6901007,35.7526342,NA,"Tokyo"
"14-11 Yayoichō, Itabashi-ku, Tōkyō-to 173-0021, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6951007,35.7526342,NA,"Tokyo"
"Japan, 〒173-0015 Tōkyō-to, Itabashi-ku, Sakaechō, 33−１ 豊島病院","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7001007,35.7526342,NA,"Tokyo"
"34-4 Hikawachō, Itabashi-ku, Tōkyō-to 173-0013, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7051007,35.7526342,NA,"Tokyo"
"Japan, 〒173-0005 Tōkyō-to, Itabashi-ku, Nakajuku, 63−８ 浜田ビル","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7101007,35.7526342,NA,"Tokyo"
"Japan, 〒173-0004 Tōkyō-to, Itabashi-ku, Itabashi, 3 Chome−42−３ ＴＯＰ板橋Ｎｏ．２","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7151007,35.7526342,NA,"Tokyo"
"Unnamed Road, 1 Chome-8 Kaga, Itabashi-ku, Tōkyō-to 173-0003, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7201007,35.7526342,NA,"Tokyo"
"Japan, 〒114-0022 Tōkyō-to, Kita-ku, Ōjihonchō, 3 Chome−12−４ 都営王子本町第２アパート４号棟","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7251007,35.7526342,NA,"Tokyo"
"Japan, 〒114-0023 Tōkyō-to, Kita-ku, Takinogawa, 4 Chome−1−１８ サミット滝野川紅葉橋店","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7301007,35.7526342,NA,"Tokyo"
"Japan, 〒114-0022 Tōkyō-to, Kita-ku, Ōjihonchō, 1 Chome−2−１１ 北区役所第二庁舎","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7351007,35.7526342,NA,"Tokyo"
"Japan, 〒114-0004 Tōkyō-to, Kita-ku, Horifune, 1 Chome−2, 飛鳥山換気所","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7401007,35.7526342,NA,"Tokyo"
"Japan, 〒114-0004 Tōkyō-to, Kita-ku, Horifune, 1 Chome−28−１７ 東京書籍商品センター","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7451007,35.7526342,NA,"Tokyo"
"3 Chome-37-5 Horifune, Kita-ku, Tōkyō-to 114-0004, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7501007,35.7526342,NA,"Tokyo"
"Japan, 〒116-0011 Tōkyō-to, Arakawa-ku, Nishiogu, 8 Chome−12−９ グリーンパーク上中里","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7551007,35.7526342,NA,"Tokyo"
"6 Chome-11-4 Nishiogu, Arakawa-ku, Tōkyō-to 116-0011, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7601007,35.7526342,NA,"Tokyo"
"Japan, 〒179-0075 Tōkyō-to, Nerima-ku, Takamatsu, 6 Chome−26−１ 玉やそば店","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6201007,35.7576342,NA,"Tokyo"
"7 Chome-8-1 Hikarigaoka, Nerima-ku, Tōkyō-to 179-0072, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6251007,35.7576342,NA,"Tokyo"
"Japan, 〒179-0072 Tōkyō-to, Nerima-ku, Hikarigaoka, 3 Chome−7−５ ３－７－５","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6301007,35.7576342,NA,"Tokyo"
"5 Chome-13-22 Tagara, Nerima-ku, Tōkyō-to 179-0073, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6351007,35.7576342,NA,"Tokyo"
"Japan, 〒179-0073 Tōkyō-to, Nerima-ku, Tagara, 3 Chome−9−１０ 防衛省田柄宿舎１０","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6401007,35.7576342,NA,"Tokyo"
"Japan, 〒179-0074 Tōkyō-to, Nerima-ku, Kasugachō, 2 Chome−31, リナモーネ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6451007,35.7576342,NA,"Tokyo"
"Japan, 〒179-0081 Tōkyō-to, Nerima-ku, Kitamachi, 6 Chome−35−２４ ライオンズマンション平和台","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6501007,35.7576342,NA,"Tokyo"
"Japan, 〒179-0083 Tōkyō-to, Nerima-ku, Heiwadai, 4 Chome−23−４ 新星コーポ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.6551007,35.7576342,NA,"Tokyo"
